puzzleID, algorithm, difficulty, timeElapsed, guessCount
868, 1 - without algorithms, 2, 152.957000, 53
869, 1 - without algorithms, 2, 168.356000, 56
870, 1 - without algorithms, 2, 150.312000, 52
871, 1 - without algorithms, 2, 197.070000, 67
872, 1 - without algorithms, 2, 155.632000, 53
873, 1 - without algorithms, 2, 136.265000, 48
874, 1 - without algorithms, 2, 206.828000, 73
875, 1 - without algorithms, 2, 132.179000, 47
876, 1 - without algorithms, 2, 344.857000, 118
877, 1 - without algorithms, 2, 146.384000, 51
878, 1 - without algorithms, 2, 155.442000, 54
879, 1 - without algorithms, 2, 208.110000, 71
880, 1 - without algorithms, 2, 589.065000, 199
881, 1 - without algorithms, 2, 193.293000, 66
882, 1 - without algorithms, 2, 232.175000, 80
883, 1 - without algorithms, 2, 150.322000, 52
884, 1 - without algorithms, 2, 169.528000, 58
885, 1 - without algorithms, 2, 152.797000, 53
886, 1 - without algorithms, 2, 232.296000, 83
887, 1 - without algorithms, 2, 147.446000, 51
888, 1 - without algorithms, 2, 132.058000, 47
889, 1 - without algorithms, 2, 186.019000, 66
890, 1 - without algorithms, 2, 262.122000, 90
891, 1 - without algorithms, 2, 166.723000, 58
892, 1 - without algorithms, 2, 141.285000, 50
893, 1 - without algorithms, 2, 164.439000, 56
894, 1 - without algorithms, 2, 135.504000, 48
895, 1 - without algorithms, 2, 175.720000, 62
896, 1 - without algorithms, 2, 323.017000, 109
897, 1 - without algorithms, 2, 733.557000, 252
898, 1 - without algorithms, 2, 130.175000, 47
899, 1 - without algorithms, 2, 144.171000, 51
900, 1 - without algorithms, 2, 148.989000, 52
901, 1 - without algorithms, 2, 145.953000, 51
902, 1 - without algorithms, 2, 150.452000, 53
903, 1 - without algorithms, 2, 451.798000, 156
904, 1 - without algorithms, 2, 187.211000, 64
905, 1 - without algorithms, 2, 190.788000, 65
906, 1 - without algorithms, 2, 136.466000, 48
907, 1 - without algorithms, 2, 578.195000, 200
908, 1 - without algorithms, 2, 173.065000, 60
909, 1 - without algorithms, 2, 243.628000, 85
910, 1 - without algorithms, 2, 147.276000, 52
911, 1 - without algorithms, 2, 245.992000, 86
912, 1 - without algorithms, 2, 158.808000, 55
913, 1 - without algorithms, 2, 144.631000, 51
914, 1 - without algorithms, 2, 189.576000, 65
915, 1 - without algorithms, 2, 149.982000, 52
916, 1 - without algorithms, 2, 151.925000, 53
917, 1 - without algorithms, 2, 161.523000, 57
918, 1 - without algorithms, 2, 141.205000, 50
919, 1 - without algorithms, 2, 175.299000, 60
920, 1 - without algorithms, 2, 151.404000, 53
921, 1 - without algorithms, 2, 196.048000, 68
922, 1 - without algorithms, 2, 162.214000, 55
923, 1 - without algorithms, 2, 242.696000, 84
924, 1 - without algorithms, 2, 670.218000, 224
925, 1 - without algorithms, 2, 184.887000, 65
926, 1 - without algorithms, 2, 198.021000, 68
927, 1 - without algorithms, 2, 186.149000, 63
928, 1 - without algorithms, 2, 285.456000, 99
929, 1 - without algorithms, 2, 142.698000, 50
930, 1 - without algorithms, 2, 155.001000, 54
931, 1 - without algorithms, 2, 136.426000, 49
932, 1 - without algorithms, 2, 155.372000, 54
933, 1 - without algorithms, 2, 145.142000, 50
934, 1 - without algorithms, 2, 137.919000, 49
935, 1 - without algorithms, 2, 176.942000, 61
936, 1 - without algorithms, 2, 217.428000, 75
937, 1 - without algorithms, 2, 188.844000, 65
938, 1 - without algorithms, 2, 439.044000, 154
939, 1 - without algorithms, 2, 194.145000, 69
940, 1 - without algorithms, 2, 229.782000, 79
941, 1 - without algorithms, 2, 273.563000, 95
942, 1 - without algorithms, 2, 304.853000, 106
943, 1 - without algorithms, 2, 144.070000, 51
944, 1 - without algorithms, 2, 175.389000, 61
945, 1 - without algorithms, 2, 145.644000, 51
946, 1 - without algorithms, 2, 147.036000, 52
947, 1 - without algorithms, 2, 146.915000, 52
948, 1 - without algorithms, 2, 143.880000, 51
949, 1 - without algorithms, 2, 466.806000, 162
950, 1 - without algorithms, 2, 160.521000, 55
951, 1 - without algorithms, 2, 144.191000, 51
952, 1 - without algorithms, 2, 177.714000, 62
953, 1 - without algorithms, 2, 154.260000, 55
954, 1 - without algorithms, 2, 205.976000, 72
955, 1 - without algorithms, 2, 200.507000, 71
956, 1 - without algorithms, 2, 146.575000, 52
957, 1 - without algorithms, 2, 154.550000, 55
958, 1 - without algorithms, 2, 240.331000, 84
959, 1 - without algorithms, 2, 198.292000, 69
960, 1 - without algorithms, 2, 1059.728000, 358
961, 1 - without algorithms, 2, 147.247000, 52
962, 1 - without algorithms, 2, 165.951000, 58
963, 1 - without algorithms, 2, 148.569000, 52
964, 1 - without algorithms, 2, 140.193000, 50
965, 1 - without algorithms, 2, 179.577000, 64
966, 1 - without algorithms, 2, 148.228000, 52
967, 1 - without algorithms, 2, 156.403000, 54
968, 1 - without algorithms, 2, 211.738000, 73
969, 1 - without algorithms, 2, 165.701000, 58
970, 1 - without algorithms, 2, 139.842000, 50
971, 1 - without algorithms, 2, 231.354000, 82
972, 1 - without algorithms, 2, 140.294000, 50
973, 1 - without algorithms, 2, 164.609000, 59
974, 1 - without algorithms, 2, 206.427000, 71
975, 1 - without algorithms, 2, 146.425000, 52
976, 1 - without algorithms, 2, 142.217000, 51
977, 1 - without algorithms, 2, 180.208000, 62
978, 1 - without algorithms, 2, 192.631000, 67
979, 1 - without algorithms, 2, 261.260000, 90
980, 1 - without algorithms, 2, 211.457000, 73
981, 1 - without algorithms, 2, 445.697000, 156
982, 1 - without algorithms, 2, 162.395000, 56
983, 1 - without algorithms, 2, 235.702000, 83
984, 1 - without algorithms, 2, 136.356000, 49
985, 1 - without algorithms, 2, 222.057000, 79
986, 1 - without algorithms, 2, 162.885000, 57
987, 1 - without algorithms, 2, 137.178000, 49
988, 1 - without algorithms, 2, 156.954000, 55
989, 1 - without algorithms, 2, 403.998000, 142
990, 1 - without algorithms, 2, 151.033000, 53
991, 1 - without algorithms, 2, 181.490000, 63
992, 1 - without algorithms, 2, 301.796000, 106
993, 1 - without algorithms, 2, 139.381000, 50
994, 1 - without algorithms, 2, 168.667000, 59
995, 1 - without algorithms, 2, 143.028000, 51
996, 1 - without algorithms, 2, 142.557000, 51
997, 1 - without algorithms, 2, 209.002000, 73
998, 1 - without algorithms, 2, 201.028000, 71
999, 1 - without algorithms, 2, 238.648000, 83
1000, 1 - without algorithms, 2, 151.364000, 54
1001, 1 - without algorithms, 2, 220.764000, 79
1002, 1 - without algorithms, 2, 138.059000, 49
1003, 1 - without algorithms, 2, 163.828000, 58
1004, 1 - without algorithms, 2, 159.118000, 55
1005, 1 - without algorithms, 2, 201.879000, 70
1006, 1 - without algorithms, 2, 139.231000, 50
1007, 1 - without algorithms, 2, 304.502000, 105
1008, 1 - without algorithms, 2, 153.659000, 54
1009, 1 - without algorithms, 2, 144.762000, 52
1010, 1 - without algorithms, 2, 283.833000, 100
1011, 1 - without algorithms, 2, 154.850000, 55
1012, 1 - without algorithms, 2, 169.187000, 60
1013, 1 - without algorithms, 2, 147.126000, 52
1014, 1 - without algorithms, 2, 137.879000, 50
1015, 1 - without algorithms, 2, 164.508000, 58
1016, 1 - without algorithms, 2, 214.753000, 76
1017, 1 - without algorithms, 2, 147.117000, 52
1018, 1 - without algorithms, 2, 143.229000, 51
1019, 1 - without algorithms, 2, 226.395000, 79
1020, 1 - without algorithms, 2, 285.706000, 99
1021, 1 - without algorithms, 2, 150.903000, 54
1022, 1 - without algorithms, 2, 139.992000, 50
1023, 1 - without algorithms, 2, 226.976000, 79
1024, 1 - without algorithms, 2, 167.635000, 59
1025, 1 - without algorithms, 2, 174.758000, 62
1026, 1 - without algorithms, 2, 139.402000, 50
1027, 1 - without algorithms, 2, 385.553000, 135
1028, 1 - without algorithms, 2, 133.000000, 48
1029, 1 - without algorithms, 2, 394.791000, 138
1030, 1 - without algorithms, 2, 206.557000, 72
1031, 1 - without algorithms, 2, 182.893000, 64
1032, 1 - without algorithms, 2, 550.793000, 196
1033, 1 - without algorithms, 2, 162.105000, 56
1034, 1 - without algorithms, 2, 187.542000, 68
1035, 1 - without algorithms, 2, 223.249000, 78
1036, 1 - without algorithms, 2, 159.399000, 57
1037, 1 - without algorithms, 2, 171.252000, 60
1038, 1 - without algorithms, 2, 142.638000, 51
1039, 1 - without algorithms, 2, 169.939000, 60
1040, 1 - without algorithms, 2, 212.058000, 76
1041, 1 - without algorithms, 2, 235.041000, 82
1042, 1 - without algorithms, 2, 146.575000, 52
1043, 1 - without algorithms, 2, 145.113000, 51
1044, 1 - without algorithms, 2, 175.078000, 62
1045, 1 - without algorithms, 2, 349.596000, 128
1046, 1 - without algorithms, 2, 151.905000, 53
1047, 1 - without algorithms, 2, 647.275000, 228
1048, 1 - without algorithms, 2, 142.587000, 51
1049, 1 - without algorithms, 2, 142.127000, 51
1050, 1 - without algorithms, 2, 315.122000, 110
1051, 1 - without algorithms, 2, 216.907000, 76
1052, 1 - without algorithms, 2, 189.245000, 68
1053, 1 - without algorithms, 2, 172.975000, 62
1054, 1 - without algorithms, 2, 126.377000, 46
1055, 1 - without algorithms, 2, 157.195000, 55
1056, 1 - without algorithms, 2, 294.824000, 102
1057, 1 - without algorithms, 2, 150.062000, 53
1058, 1 - without algorithms, 2, 141.856000, 51
1059, 1 - without algorithms, 2, 145.023000, 52
1060, 1 - without algorithms, 2, 179.456000, 65
1061, 1 - without algorithms, 2, 135.154000, 49
1062, 1 - without algorithms, 2, 168.265000, 59
1063, 1 - without algorithms, 2, 142.327000, 51
1064, 1 - without algorithms, 2, 325.040000, 113
1065, 1 - without algorithms, 2, 185.117000, 65
1066, 1 - without algorithms, 2, 356.710000, 123
1067, 1 - without algorithms, 2, 141.756000, 51
1068, 1 - without algorithms, 2, 173.546000, 61
1069, 1 - without algorithms, 2, 137.217000, 49
1070, 1 - without algorithms, 2, 178.796000, 63
1071, 1 - without algorithms, 2, 134.172000, 48
1072, 1 - without algorithms, 2, 224.190000, 78
1073, 1 - without algorithms, 2, 223.469000, 78
1074, 1 - without algorithms, 2, 151.074000, 54
1075, 1 - without algorithms, 2, 149.931000, 53
1076, 1 - without algorithms, 2, 183.043000, 64
1077, 1 - without algorithms, 2, 356.900000, 126
1078, 1 - without algorithms, 2, 508.485000, 178
1079, 1 - without algorithms, 2, 157.876000, 55
1080, 1 - without algorithms, 2, 247.785000, 89
1081, 1 - without algorithms, 2, 141.084000, 51
1082, 1 - without algorithms, 2, 160.711000, 56
1083, 1 - without algorithms, 2, 363.061000, 130
1084, 1 - without algorithms, 2, 190.287000, 66
1085, 1 - without algorithms, 2, 172.774000, 61
1086, 1 - without algorithms, 2, 483.057000, 168
1087, 1 - without algorithms, 2, 209.573000, 76
1088, 1 - without algorithms, 2, 192.722000, 69
1089, 1 - without algorithms, 2, 146.916000, 52
1090, 1 - without algorithms, 2, 143.369000, 51
1091, 1 - without algorithms, 2, 161.212000, 58
1092, 1 - without algorithms, 2, 142.137000, 51
1093, 1 - without algorithms, 2, 163.777000, 58
1094, 1 - without algorithms, 2, 197.771000, 70
1095, 1 - without algorithms, 2, 223.910000, 80
1096, 1 - without algorithms, 2, 163.196000, 58
1097, 1 - without algorithms, 2, 208.381000, 75
1098, 1 - without algorithms, 2, 232.816000, 80
1099, 1 - without algorithms, 2, 177.373000, 64
1100, 1 - without algorithms, 2, 212.128000, 74
1101, 1 - without algorithms, 2, 203.101000, 71
1102, 1 - without algorithms, 2, 239.891000, 85
1103, 1 - without algorithms, 2, 155.602000, 54
1104, 1 - without algorithms, 2, 172.774000, 61
1105, 1 - without algorithms, 2, 389.281000, 135
1106, 1 - without algorithms, 2, 143.168000, 51
1107, 1 - without algorithms, 2, 160.391000, 55
1108, 1 - without algorithms, 2, 217.458000, 78
1109, 1 - without algorithms, 2, 186.791000, 67
1110, 1 - without algorithms, 2, 146.224000, 52
1111, 1 - without algorithms, 2, 180.869000, 64
1112, 1 - without algorithms, 2, 151.584000, 53
1113, 1 - without algorithms, 2, 234.149000, 83
1114, 1 - without algorithms, 2, 205.947000, 70
1115, 1 - without algorithms, 2, 216.146000, 75
1116, 1 - without algorithms, 2, 251.863000, 89
1117, 1 - without algorithms, 2, 163.356000, 57
1118, 1 - without algorithms, 2, 420.239000, 145
1119, 1 - without algorithms, 2, 235.232000, 81
1120, 1 - without algorithms, 2, 294.443000, 103
1121, 1 - without algorithms, 2, 167.705000, 60
1122, 1 - without algorithms, 2, 152.336000, 53
1123, 1 - without algorithms, 2, 719.891000, 248
1124, 1 - without algorithms, 2, 146.364000, 52
1125, 1 - without algorithms, 2, 142.247000, 51
1126, 1 - without algorithms, 2, 145.613000, 51
1127, 1 - without algorithms, 2, 180.278000, 62
1128, 1 - without algorithms, 2, 507.071000, 179
1129, 1 - without algorithms, 2, 383.250000, 133
1130, 1 - without algorithms, 2, 131.507000, 47
1131, 1 - without algorithms, 2, 151.234000, 53
1132, 1 - without algorithms, 2, 155.381000, 54
1133, 1 - without algorithms, 2, 133.491000, 48
1134, 1 - without algorithms, 2, 148.789000, 52
1135, 1 - without algorithms, 2, 252.203000, 87
1136, 1 - without algorithms, 2, 155.943000, 55
1137, 1 - without algorithms, 2, 186.971000, 65
1138, 1 - without algorithms, 2, 151.915000, 53
1139, 1 - without algorithms, 2, 340.419000, 118
1140, 1 - without algorithms, 2, 204.724000, 73
1141, 1 - without algorithms, 2, 233.708000, 82
1142, 1 - without algorithms, 2, 134.603000, 48
1143, 1 - without algorithms, 2, 190.618000, 66
1144, 1 - without algorithms, 2, 231.424000, 78
1145, 1 - without algorithms, 2, 158.106000, 55
1146, 1 - without algorithms, 2, 147.637000, 52
1147, 1 - without algorithms, 2, 167.435000, 58
1148, 1 - without algorithms, 2, 363.112000, 123
1149, 1 - without algorithms, 2, 218.490000, 78
1150, 1 - without algorithms, 2, 129.123000, 46
1151, 1 - without algorithms, 2, 148.088000, 52
1152, 1 - without algorithms, 2, 152.687000, 53
1153, 1 - without algorithms, 2, 1382.084000, 477
1154, 1 - without algorithms, 2, 210.695000, 75
1155, 1 - without algorithms, 2, 649.869000, 223
1156, 1 - without algorithms, 2, 170.490000, 59
1157, 1 - without algorithms, 2, 366.528000, 125
1158, 1 - without algorithms, 2, 285.386000, 97
1159, 1 - without algorithms, 2, 183.785000, 64
1160, 1 - without algorithms, 2, 146.475000, 51
1161, 1 - without algorithms, 2, 339.287000, 119
1162, 1 - without algorithms, 2, 342.142000, 118
1163, 1 - without algorithms, 2, 201.318000, 70
1164, 1 - without algorithms, 2, 443.282000, 150
1165, 1 - without algorithms, 2, 156.624000, 55
1166, 1 - without algorithms, 2, 202.170000, 73
1167, 1 - without algorithms, 2, 165.039000, 58
1168, 1 - without algorithms, 2, 319.680000, 110
1169, 1 - without algorithms, 2, 206.307000, 73
1170, 1 - without algorithms, 2, 141.285000, 50
1171, 1 - without algorithms, 2, 205.034000, 71
1172, 1 - without algorithms, 2, 164.078000, 58
1173, 1 - without algorithms, 2, 253.316000, 87
1174, 1 - without algorithms, 2, 147.457000, 52
1175, 1 - without algorithms, 2, 165.050000, 59
1176, 1 - without algorithms, 2, 144.181000, 51
1177, 1 - without algorithms, 2, 166.012000, 57
1178, 1 - without algorithms, 2, 204.083000, 71
1179, 1 - without algorithms, 2, 154.219000, 54
1180, 1 - without algorithms, 2, 145.784000, 51
1181, 1 - without algorithms, 2, 186.009000, 66
1182, 1 - without algorithms, 2, 144.141000, 51
1183, 1 - without algorithms, 2, 162.194000, 54
1184, 1 - without algorithms, 2, 191.369000, 67
1185, 1 - without algorithms, 2, 213.340000, 74
1186, 1 - without algorithms, 2, 141.516000, 50
1187, 1 - without algorithms, 2, 283.743000, 98
1188, 1 - without algorithms, 2, 147.667000, 51
1189, 1 - without algorithms, 2, 156.604000, 55
1190, 1 - without algorithms, 2, 251.462000, 87
1191, 1 - without algorithms, 2, 210.394000, 75
1192, 1 - without algorithms, 2, 312.286000, 109
1193, 1 - without algorithms, 2, 144.431000, 51
1194, 1 - without algorithms, 2, 269.075000, 93
1195, 1 - without algorithms, 2, 184.607000, 65
1196, 1 - without algorithms, 2, 222.508000, 78
1197, 1 - without algorithms, 2, 131.647000, 47
1198, 1 - without algorithms, 2, 154.981000, 54
1199, 1 - without algorithms, 2, 235.351000, 81
1200, 1 - without algorithms, 218, 482.325000, 161
1201, 1 - without algorithms, 3, 3030.447000, 1052
1202, 1 - without algorithms, 3, 156.704000, 55
1203, 1 - without algorithms, 3, 225.753000, 79
1204, 1 - without algorithms, 3, 155.302000, 55
1205, 1 - without algorithms, 3, 136.597000, 49
1206, 1 - without algorithms, 3, 153.387000, 55
1207, 1 - without algorithms, 3, 245.000000, 86
1208, 1 - without algorithms, 3, 224.722000, 79
1209, 1 - without algorithms, 3, 284.073000, 98
1210, 1 - without algorithms, 3, 280.176000, 98
1211, 1 - without algorithms, 3, 159.720000, 56
1212, 1 - without algorithms, 3, 220.524000, 77
1213, 1 - without algorithms, 3, 234.691000, 81
1214, 1 - without algorithms, 3, 200.526000, 69
1215, 1 - without algorithms, 3, 228.038000, 80
1216, 1 - without algorithms, 3, 225.203000, 77
1217, 1 - without algorithms, 3, 1618.297000, 559
1218, 1 - without algorithms, 3, 5637.570000, 1960
1219, 1 - without algorithms, 3, 170.821000, 60
1220, 1 - without algorithms, 3, 373.280000, 127
1221, 1 - without algorithms, 3, 201.388000, 70
1222, 1 - without algorithms, 3, 271.189000, 94
1223, 1 - without algorithms, 3, 144.842000, 51
1224, 1 - without algorithms, 3, 232.076000, 80
1225, 1 - without algorithms, 3, 155.121000, 54
1226, 1 - without algorithms, 3, 146.675000, 52
1227, 1 - without algorithms, 3, 374.242000, 130
1228, 1 - without algorithms, 3, 500.860000, 176
1229, 1 - without algorithms, 3, 162.885000, 57
1230, 1 - without algorithms, 3, 205.967000, 71
1231, 1 - without algorithms, 3, 1178.822000, 408
1232, 1 - without algorithms, 3, 168.036000, 58
1233, 1 - without algorithms, 3, 445.496000, 158
1234, 1 - without algorithms, 3, 1585.806000, 548
1235, 1 - without algorithms, 3, 187.381000, 66
1236, 1 - without algorithms, 3, 154.981000, 54
1237, 1 - without algorithms, 3, 306.916000, 105
1238, 1 - without algorithms, 3, 951.766000, 328
1239, 1 - without algorithms, 3, 246.062000, 87
1240, 1 - without algorithms, 3, 235.933000, 83
1241, 1 - without algorithms, 3, 313.579000, 109
1242, 1 - without algorithms, 3, 302.658000, 108
1243, 1 - without algorithms, 3, 324.008000, 115
1244, 1 - without algorithms, 3, 154.761000, 57
1245, 1 - without algorithms, 3, 271.680000, 94
1246, 1 - without algorithms, 3, 225.563000, 82
1247, 1 - without algorithms, 3, 1103.671000, 386
1248, 1 - without algorithms, 3, 265.959000, 92
1249, 1 - without algorithms, 3, 253.225000, 90
1250, 1 - without algorithms, 3, 141.345000, 51
1251, 1 - without algorithms, 3, 165.160000, 60
1252, 1 - without algorithms, 3, 286.237000, 104
1253, 1 - without algorithms, 3, 327.785000, 115
1254, 1 - without algorithms, 3, 163.767000, 57
1255, 1 - without algorithms, 3, 797.627000, 280
1256, 1 - without algorithms, 3, 231.314000, 82
1257, 1 - without algorithms, 3, 408.065000, 143
1258, 1 - without algorithms, 3, 150.573000, 53
1259, 1 - without algorithms, 3, 155.632000, 55
1260, 1 - without algorithms, 3, 303.019000, 107
1261, 1 - without algorithms, 3, 277.500000, 95
1262, 1 - without algorithms, 3, 156.965000, 56
1263, 1 - without algorithms, 3, 434.476000, 148
1264, 1 - without algorithms, 3, 1921.426000, 670
1265, 1 - without algorithms, 3, 281.218000, 100
1266, 1 - without algorithms, 3, 360.026000, 125
1267, 1 - without algorithms, 3, 542.598000, 193
1268, 1 - without algorithms, 3, 184.717000, 64
1269, 1 - without algorithms, 3, 193.193000, 68
1270, 1 - without algorithms, 3, 246.062000, 88
1271, 1 - without algorithms, 3, 214.272000, 74
1272, 1 - without algorithms, 3, 175.279000, 61
1273, 1 - without algorithms, 3, 638.839000, 225
1274, 1 - without algorithms, 3, 214.803000, 75
1275, 1 - without algorithms, 3, 157.545000, 55
1276, 1 - without algorithms, 3, 162.515000, 55
1277, 1 - without algorithms, 3, 194.074000, 69
1278, 1 - without algorithms, 3, 151.053000, 54
1279, 1 - without algorithms, 3, 194.535000, 68
1280, 1 - without algorithms, 3, 1501.127000, 518
1281, 1 - without algorithms, 3, 230.543000, 81
1282, 1 - without algorithms, 3, 291.447000, 102
1283, 1 - without algorithms, 3, 420.660000, 147
1284, 1 - without algorithms, 3, 223.700000, 78
1285, 1 - without algorithms, 3, 153.118000, 54
1286, 1 - without algorithms, 3, 205.065000, 74
1287, 1 - without algorithms, 3, 286.698000, 101
1288, 1 - without algorithms, 3, 155.552000, 55
1289, 1 - without algorithms, 3, 308.099000, 108
1290, 1 - without algorithms, 3, 222.638000, 78
1291, 1 - without algorithms, 3, 602.050000, 211
1292, 1 - without algorithms, 3, 163.898000, 57
1293, 1 - without algorithms, 3, 330.831000, 117
1294, 1 - without algorithms, 3, 505.709000, 164
1295, 1 - without algorithms, 3, 611.919000, 210
1296, 1 - without algorithms, 3, 335.079000, 118
1297, 1 - without algorithms, 3, 165.231000, 59
1298, 1 - without algorithms, 3, 747.513000, 268
1299, 1 - without algorithms, 3, 415.069000, 146
1300, 1 - without algorithms, 3, 328.086000, 116
1301, 1 - without algorithms, 3, 677.221000, 231
1302, 1 - without algorithms, 3, 344.086000, 123
1303, 1 - without algorithms, 3, 228.438000, 81
1304, 1 - without algorithms, 3, 574.429000, 204
1305, 1 - without algorithms, 3, 268.935000, 93
1306, 1 - without algorithms, 3, 413.166000, 142
1307, 1 - without algorithms, 3, 167.966000, 60
1308, 1 - without algorithms, 3, 190.718000, 66
1309, 1 - without algorithms, 3, 692.510000, 240
1310, 1 - without algorithms, 3, 149.971000, 53
1311, 1 - without algorithms, 3, 278.102000, 94
1312, 1 - without algorithms, 3, 222.067000, 77
1313, 1 - without algorithms, 3, 226.665000, 80
1314, 1 - without algorithms, 3, 155.612000, 55
1315, 1 - without algorithms, 3, 2254.892000, 800
1316, 1 - without algorithms, 3, 387.808000, 141
1317, 1 - without algorithms, 3, 201.328000, 72
1318, 1 - without algorithms, 3, 194.996000, 69
1319, 1 - without algorithms, 3, 242.054000, 83
1320, 1 - without algorithms, 3, 3334.188000, 1172
1321, 1 - without algorithms, 3, 447.530000, 159
1322, 1 - without algorithms, 3, 512.532000, 179
1323, 1 - without algorithms, 3, 1699.519000, 591
1324, 1 - without algorithms, 3, 626.035000, 217
1325, 1 - without algorithms, 3, 167.525000, 59
1326, 1 - without algorithms, 3, 226.285000, 79
1327, 1 - without algorithms, 3, 185.768000, 65
1328, 1 - without algorithms, 3, 568.476000, 201
1329, 1 - without algorithms, 3, 323.867000, 112
1330, 1 - without algorithms, 3, 259.437000, 93
1331, 1 - without algorithms, 3, 1229.077000, 429
1332, 1 - without algorithms, 3, 160.031000, 57
1333, 1 - without algorithms, 3, 574.008000, 205
1334, 1 - without algorithms, 3, 324.819000, 116
1335, 1 - without algorithms, 3, 297.298000, 102
1336, 1 - without algorithms, 3, 354.886000, 125
1337, 1 - without algorithms, 3, 172.244000, 60
1338, 1 - without algorithms, 3, 418.285000, 144
1339, 1 - without algorithms, 3, 190.217000, 67
1340, 1 - without algorithms, 3, 257.764000, 91
1341, 1 - without algorithms, 3, 299.482000, 106
1342, 1 - without algorithms, 3, 238.858000, 83
1343, 1 - without algorithms, 3, 514.877000, 178
1344, 1 - without algorithms, 3, 271.009000, 95
1345, 1 - without algorithms, 3, 190.497000, 67
1346, 1 - without algorithms, 3, 1002.952000, 354
1347, 1 - without algorithms, 3, 178.205000, 64
1348, 1 - without algorithms, 3, 142.487000, 51
1349, 1 - without algorithms, 3, 317.666000, 111
1350, 1 - without algorithms, 3, 385.293000, 135
1351, 1 - without algorithms, 3, 520.026000, 187
1352, 1 - without algorithms, 3, 151.495000, 53
1353, 1 - without algorithms, 3, 368.451000, 131
1354, 1 - without algorithms, 3, 166.332000, 60
1355, 1 - without algorithms, 3, 328.677000, 115
1356, 1 - without algorithms, 3, 183.093000, 65
1357, 1 - without algorithms, 3, 192.982000, 69
1358, 1 - without algorithms, 3, 171.192000, 60
1359, 1 - without algorithms, 3, 212.128000, 74
1360, 1 - without algorithms, 3, 328.126000, 114
1361, 1 - without algorithms, 3, 256.632000, 90
1362, 1 - without algorithms, 3, 694.053000, 243
1363, 1 - without algorithms, 3, 364.724000, 128
1364, 1 - without algorithms, 3, 233.308000, 82
1365, 1 - without algorithms, 3, 162.846000, 57
1366, 1 - without algorithms, 3, 225.804000, 79
1367, 1 - without algorithms, 3, 258.214000, 91
1368, 1 - without algorithms, 3, 155.632000, 55
1369, 1 - without algorithms, 3, 290.896000, 104
1370, 1 - without algorithms, 3, 340.369000, 118
1371, 1 - without algorithms, 3, 294.653000, 103
1372, 1 - without algorithms, 3, 173.626000, 61
1373, 1 - without algorithms, 3, 394.531000, 135
1374, 1 - without algorithms, 3, 398.428000, 137
1375, 1 - without algorithms, 3, 764.425000, 267
1376, 1 - without algorithms, 3, 422.102000, 150
1377, 1 - without algorithms, 3, 470.653000, 156
1378, 1 - without algorithms, 3, 345.869000, 123
1379, 1 - without algorithms, 3, 598.423000, 208
1380, 1 - without algorithms, 3, 250.139000, 85
1381, 1 - without algorithms, 3, 164.268000, 59
1382, 1 - without algorithms, 3, 695.926000, 234
1383, 1 - without algorithms, 3, 149.461000, 53
1384, 1 - without algorithms, 3, 228.709000, 80
1385, 1 - without algorithms, 3, 550.504000, 190
1386, 1 - without algorithms, 3, 443.192000, 159
1387, 1 - without algorithms, 3, 153.238000, 54
1388, 1 - without algorithms, 3, 899.167000, 312
1389, 1 - without algorithms, 3, 1167.091000, 402
1390, 1 - without algorithms, 3, 191.479000, 68
1391, 1 - without algorithms, 3, 394.460000, 140
1392, 1 - without algorithms, 3, 440.026000, 160
1393, 1 - without algorithms, 3, 296.146000, 102
1394, 1 - without algorithms, 3, 155.272000, 54
1395, 1 - without algorithms, 3, 707.188000, 247
1396, 1 - without algorithms, 3, 176.230000, 61
1397, 1 - without algorithms, 3, 249.107000, 88
1398, 1 - without algorithms, 3, 999.125000, 349
1399, 1 - without algorithms, 3, 501.712000, 172
1400, 1 - without algorithms, 3, 4543.577000, 1603
1401, 1 - without algorithms, 3, 610.095000, 211
1402, 1 - without algorithms, 3, 402.565000, 141
1403, 1 - without algorithms, 3, 412.474000, 143
1404, 1 - without algorithms, 3, 164.629000, 58
1405, 1 - without algorithms, 3, 1879.328000, 656
1406, 1 - without algorithms, 3, 145.613000, 52
1407, 1 - without algorithms, 3, 256.922000, 90
1408, 1 - without algorithms, 3, 148.419000, 53
1409, 1 - without algorithms, 3, 418.134000, 143
1410, 1 - without algorithms, 3, 182.071000, 64
1411, 1 - without algorithms, 3, 302.458000, 106
1412, 1 - without algorithms, 3, 207.149000, 72
1413, 1 - without algorithms, 3, 271.530000, 96
1414, 1 - without algorithms, 3, 153.268000, 54
1415, 1 - without algorithms, 3, 508.314000, 178
1416, 1 - without algorithms, 3, 780.916000, 277
1417, 1 - without algorithms, 3, 229.752000, 82
1418, 1 - without algorithms, 3, 353.854000, 126
1419, 1 - without algorithms, 3, 188.714000, 66
1420, 1 - without algorithms, 3, 297.438000, 104
1421, 1 - without algorithms, 3, 156.083000, 55
1422, 1 - without algorithms, 3, 443.262000, 152
1423, 1 - without algorithms, 3, 239.159000, 83
1424, 1 - without algorithms, 3, 156.514000, 55
1425, 1 - without algorithms, 3, 595.939000, 209
1426, 1 - without algorithms, 3, 350.849000, 121
1427, 1 - without algorithms, 3, 443.592000, 155
1428, 1 - without algorithms, 3, 453.230000, 162
1429, 1 - without algorithms, 3, 157.746000, 55
1430, 1 - without algorithms, 3, 254.308000, 89
